,Predicted fluorescence,Observed fluorescence
0,3.7439997,3.70847807573
1,3.5508137,3.65901297055
2,1.7507672,1.30103003601
3,2.5174456,3.13739228011
4,3.7557464,3.67177782815
5,3.5722694,3.73981051962
6,3.6310449,3.34276425405
7,3.686852,3.74252087562
8,3.7600565,3.63862709987
9,3.5592916,3.42150549149
10,3.7536564,3.6483350335
11,3.631299,3.56786456407
12,3.7778108,3.58521052283
13,3.6632676,3.60192333225
14,3.6377635,3.69333303329
15,3.4654276,3.12315995185
16,3.5208898,3.29730463582
17,1.3248026,1.30157023761
18,1.3593731,1.77346152991
19,1.5676198,1.45343800146
20,3.5036302,3.4968436361
21,1.4446746,1.6013185457
22,3.4934063,3.51164731387
23,1.3248026,1.7498299036
24,3.5302892,3.56961432376
25,1.3250964,1.30108782718
26,3.572,3.81429348081
27,1.564549,1.30102984105
28,3.4693847,3.46087604202
29,3.6245039,3.49858753936
30,3.5890727,3.57176985961
31,1.3248087,1.56905468522
32,1.3248029,2.12406513874
33,3.7446833,3.74051993907
34,3.5672774,3.46646702635
35,3.4534483,3.34634756214
36,3.419468,3.59362768824
37,3.692111,3.86761156301
38,3.7847717,3.76656846658
39,3.782645,3.60720119459
40,3.7211583,3.70533053105
41,3.5819225,3.5663302829
42,1.3248466,1.672344627
43,3.384952,3.08356501658
44,3.4434485,3.3338837962
45,3.6436746,3.53711090491
46,3.6698098,3.77289157478
47,1.3248026,1.30103003055
48,3.2703204,1.45149041697
49,1.5645471,1.45558712327
50,3.303614,1.53488393898
51,1.3248026,1.30103084308
52,1.7363706,1.52788460069
53,1.3248546,1.607081112
54,1.4446748,1.30109131205
55,1.3393959,1.39221852995
56,1.3248034,1.41816868284
57,1.3248119,1.45467281258
58,1.3255987,1.30103179017
59,1.4446747,1.30102999267
60,1.3248026,1.57713453798
61,1.3248026,1.30103283179
62,1.3248031,1.30110211107
63,1.3736446,1.56283852157
64,1.5676394,1.30103001522
65,1.8137591,1.86671486951
66,1.5295001,1.30103010035
67,1.324804,1.44788810347
68,1.331541,1.76615547923
69,1.3248026,1.30353580509
70,1.3248026,1.30246788668
71,1.3248026,1.30103187279
72,1.4446746,1.30274554815
73,1.3592658,1.5727750809
74,1.3249557,1.30103004624
75,1.3249354,1.52403350377
76,1.3249713,1.30214345021
77,1.3249547,1.30370377995
78,1.324804,1.5980938431
79,1.3248026,1.58694168961
80,1.4446746,1.30103107546
81,1.8089231,1.43488994651
82,1.3248026,1.30103103355
83,2.1267338,1.30103000696
84,1.3248026,1.30103064855
85,1.4449414,1.54865015942
86,1.3248026,1.46154626043
87,1.5676367,1.63896469606
88,1.5689235,1.30183771637
89,1.4456348,1.30148000676
90,1.4446929,1.59809133925
91,1.5648685,1.45104999842
92,1.4045835,1.30102999812
93,1.7055479,2.19736883145
94,1.4559802,1.30103048075
95,1.3248026,1.46368866835
96,1.3248105,1.30102999174
97,1.3248026,1.30103190458
98,1.3248029,1.52251041527
99,3.1515236,3.42648468925
100,1.7151363,1.3009914157
101,1.324805,1.57553826881
102,1.324979,1.39000715173
103,3.694444,3.4610767496
104,3.3834286,3.53335370258
105,3.5518537,3.49360849819
106,3.3426194,3.22962435932
107,1.3252953,1.30103003909
108,3.5124228,3.50218889028
109,3.6078124,3.51303372788
110,1.3248743,1.61939556205
111,3.6512566,3.63685295419
112,1.3255944,1.53581894656
113,3.522574,3.3844875343
114,1.3248026,1.41244371617
115,3.4381013,3.40425382073
116,3.5966032,3.50015027473
117,1.3248041,1.30103017097
118,1.5664198,1.82278297471
119,1.4446746,1.34374706088
120,1.412463,1.50738889582
121,1.3248038,1.29990011172
122,1.324803,1.72118519566
123,1.3248026,1.30170827274
124,3.2641149,3.46813767809
125,1.4487402,1.74639342393
126,3.2248049,3.48020384092
127,1.3248049,1.3049894137
128,1.3250128,1.51264135394
129,1.4324858,1.30102998624
130,1.3248088,1.50433958156
131,1.5645466,1.44813701894
132,1.3251617,1.30108067827
133,1.4456112,1.30102996064
134,1.3248026,1.53142949765
135,1.3249925,1.47437592665
136,1.4446746,1.29815593958
137,1.5664756,1.3005582737
138,1.3250893,1.44646350719
139,1.3248026,1.30103005721
140,1.5645466,1.39482466925
141,1.3258188,1.30102999109
142,1.4448524,1.71485528487
143,1.5664198,1.68207248396
144,1.5654831,1.42413337662
145,1.3248026,1.30107536097
146,1.4449594,1.4095233794
